baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xetro.A01011	4405.73382555412	0.65457258681603	0.142791718788647	4.58410748444659	4.55929676393176e-06	8.84655123039384e-05
Xetro.A01039	6.92377020053056	-2.70169045556192	0.765905612507009	-3.52744569493176	0.000419589821692855	0.00387761432030794
Xetro.A01130	190.694185158062	0.933998423382399	0.226226472131127	4.12859916252872	3.64980030711121e-05	0.000513704125773981
Xetro.A01186	157.009045121212	0.848931342210865	0.278235774106931	3.05112218202611	0.00227987778674943	0.0147972610770434
Xetro.A01198	2327.81405319116	0.722009500374219	0.140866575900189	5.12548484805793	2.96773033788868e-07	8.05196160132535e-06
Xetro.A01262	15.3054616802569	-2.54585342229873	0.671451350312313	-3.79156795367911	0.000149699174903186	0.0016562124262257
Xetro.A01271	10.8743224371846	2.0755090381223	0.847846372107889	2.44797773087386	0.0143660534424052	0.0611544002072901
Xetro.A01274	210.361664479527	-1.00689848197268	0.420333140571815	-2.39547726501628	0.0165987435921814	0.068167190696642
Xetro.A01311	4.30189615058908	-3.04223522340251	1.10061103544361	-2.76413294563806	0.00570742800654678	0.0301538186549006
Xetro.A01315	14093.0762806234	0.443815057237808	0.161382429973465	2.75008287649889	0.00595801935661567	0.0312137550129315
Xetro.A01325	45.7386556602737	-2.12322577440687	0.413713754515179	-5.13211308842035	2.86507259662665e-07	7.78692907989414e-06
Xetro.A01364	143.824174078067	1.3060044216199	0.317986163451745	4.107110848608	4.00638986079258e-05	0.000555536167145331
Xetro.A01430	250.931102867773	-0.812996388942944	0.290982326384755	-2.79397171314092	0.00520650327020097	0.028252273377815
Xetro.A01592	6.32530582037975	-3.02133652944196	0.985758875139312	-3.06498536877487	0.00217680645924827	0.0142444141662421
Xetro.A01736	58.709204561479	1.00744576632928	0.348750006313294	2.88873332786196	0.0038679694620396	0.0223360612055441
Xetro.A01754	40.7380348422101	-1.59606774312121	0.41480531685781	-3.84775141073788	0.000119206920586779	0.00137320407784108
Xetro.A01755	75.3717344637969	-1.50681850036401	0.464835647446105	-3.24161563047661	0.00118854206605768	0.00890324821160005
Xetro.A01761	8.678204681767	-2.43483206580612	0.671156742420943	-3.62781435678257	0.000285830656143145	0.00283926327533054
Xetro.A01984	68.0936723355556	-1.25559777013111	0.317957226099317	-3.94895183083184	7.84941432639251e-05	0.000972942052887369
Xetro.A02009	6.06434407881855	2.32834205430262	0.838758786545359	2.7759376016703	0.00550427711817957	0.0293292914517022
Xetro.A02020	35.7092380064008	-1.38584288346887	0.474271250208669	-2.92204699917848	0.00347739062282878	0.0204964420935183
Xetro.A02069	320.679742551585	0.777814339559718	0.328862645429608	2.36516475911584	0.0180220513527739	0.072629718004276
Xetro.A02146	10.1228969955122	1.83192046275594	0.67823087491047	2.70102782182802	0.00691255557774949	0.035157913440438
Xetro.A02194	9.93239636785875	1.9874849150725	0.640682258432243	3.10213821112496	0.00192128233794051	0.0129558431705277
Xetro.A02295	43.9538035610619	0.790014248226917	0.291274605728959	2.71226613198835	0.00668249175082587	0.0342324634683177
Xetro.A02364	104.047364123751	1.18416851210551	0.371646348725482	3.18627780460235	0.00144116140742728	0.0103397716926096
Xetro.A02417	157.518078119628	0.497915457585804	0.207600727983495	2.39842828309055	0.0164656004816934	0.0677982576383248
Xetro.A02427	19.2182465588537	-3.21487273157358	0.644259168718134	-4.99003023576696	6.0369842319954e-07	1.50732038519757e-05
Xetro.A02433	84.3028495414302	-1.38299727401862	0.362314612358465	-3.81711702162957	0.000135020139940222	0.00151958324282112
Xetro.A02620	12.0662189997607	-2.80083265807082	0.858481731415599	-3.26254194536251	0.00110417831041313	0.00836684968514884
Xetro.A02645	12.1119193048231	2.11759007100598	0.699133997322105	3.02887583655922	0.00245465544167053	0.0156457478826655
Xetro.A02695	46.9877938015215	1.23841955103254	0.500584311978363	2.47394798717957	0.0133629149970177	0.0578689998003629
Xetro.A02912	3343.02981856958	-1.18663028437369	0.160594078871756	-7.38900395774418	1.47932765954542e-13	1.69042879636376e-11
Xetro.A02917	699.143082821965	-0.844258260787343	0.184762261044113	-4.56943022896745	4.89051937923704e-06	9.34811732380413e-05
Xetro.A02980	250.795326253719	1.01507749114824	0.450273696317258	2.25435662675936	0.0241737415832883	0.0908248895421703
Xetro.A03025	987.858947926506	-1.64777233276489	0.315086369571666	-5.22958938212688	1.698869496141e-07	4.85324853322762e-06
Xetro.A03122	999.332873622056	0.433351456439464	0.145072481585426	2.98713754465064	0.00281602995155817	0.0173699562220817
Xetro.A03148	42.4945377816386	-1.37675683590301	0.526059418839834	-2.61711279486126	0.00886770329562481	0.0426494301361003
Xetro.A03232	626.097130203876	-1.52782888095849	0.439744480698994	-3.47435601358756	0.000512081112861343	0.0045546440400144
Xetro.A03373	11.1580046899164	3.47877923198248	0.821283884348592	4.23578168070558	2.27757988052614e-05	0.000342512132849536
Xetro.A03400	14.9923686118118	2.11300480546652	0.579812958096958	3.64428696523402	0.000268134122271106	0.00269079466932959
Xetro.A03446	172.236987743923	1.17993285890044	0.530770290540564	2.22305746935973	0.0262119250250121	0.095875627632375
Xetro.A03511	28.8182940668815	1.81875717853654	0.539019686355224	3.37419434684237	0.000740320802192687	0.0061483937179451
Xetro.B00081	19645.8777787967	-1.07383454230311	0.248527254218312	-4.32079188127926	1.55470256130215e-05	0.000248840474946342
Xetro.B00120	484.432300525233	-1.91760678712435	0.476125521365504	-4.027523627855	5.63674043922047e-05	0.000738783819710606
Xetro.B00147	736.89937025908	-0.787069969671258	0.261719196852528	-3.00730698831676	0.00263573441910007	0.0165314192031296
