Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xetro.C01931	Xetro.C01931	6.55124687592083	4.74599044891923	1.03763274478034	4.57386341438554	4.78812041972633e-06	9.31072091732396e-05
strc	strc	11.9623464712287	4.72285698051173	0.849192220623125	5.56158766627203	2.67331328282274e-08	9.23428803903148e-07
Xetro.F01838	Xetro.F01838	6.85424493526612	4.71029563317347	1.00002211528962	4.71019146592504	2.47484186154725e-06	5.21790129186591e-05
fbp2	fbp2	62.4734347003129	4.67133656516459	0.573256974016047	8.14876534765685	3.6765856993052e-16	7.28653328281049e-14
esr2	esr2	17.1884017756819	4.60668354981271	1.11171211553734	4.14377381106986	3.4163672120868e-05	0.000491083428355722
Xetro.F01841	Xetro.F01841	6.27488501360474	4.56739093274022	1.04236546231133	4.38175582162184	1.17726706226116e-05	0.000197728488052444
gpr88	gpr88	15.7633892527992	4.52557809703595	0.890399177374402	5.08263957563496	3.72225601198154e-07	9.85248231552043e-06
Xetro.C00061	Xetro.C00061	11.8753210651247	4.51489816522454	1.0782560750905	4.1872225619926	2.82388884726964e-05	0.000415717341443456
Xetro.C00180	Xetro.C00180	60.7440692494462	4.49232822233979	0.545172930356234	8.24018943751362	1.71938203233605e-16	3.63477361635842e-14
plcd4	plcd4	15.0831346530777	4.46843948025329	1.00732131282175	4.43596241177118	9.16618424608561e-06	0.000159527827905255
plscr4	plscr4	11.9951564846296	4.38181554958903	1.16103716470473	3.77405278900214	0.000160616750764453	0.00177225183246242
crispld2	crispld2	15.0492182635213	4.36509427328539	0.81053333171764	5.3854593049679	7.22598834120633e-08	2.27769473458899e-06
Xetro.H01207	Xetro.H01207	3.51108078517361	4.34867306058368	1.25632268624881	3.46143001967763	0.000537313793742444	0.00480995018049722
Xetro.D00932	Xetro.D00932	21.1848696572475	4.26196227971662	0.762116323314979	5.59227266144668	2.24116499982223e-08	7.94936713024195e-07
Xetro.I00911	Xetro.I00911	885.502322879964	4.24908223323686	0.560979390691432	7.57439988659775	3.6079149205491e-14	4.88918727053897e-12
Xetro.G01045	Xetro.G01045	799.88124323533	4.21776444917917	0.309803677734008	13.6143136841664	3.29223934428833e-42	1.04396909607383e-38
ifit5	ifit5	22.930258354446	4.15997286713698	0.713870244417787	5.82735153855549	5.63139081169148e-09	2.33121935559708e-07
Xetro.J00226	Xetro.J00226	3.34573194679891	4.14036824030281	1.23720623972725	3.34654652341195	0.000818249476104009	0.00673240552341934
Xetro.K02219	Xetro.K02219	8.3681458592961	4.10980402146506	0.871120844602177	4.71783455410475	2.38368212961884e-06	5.04583179774456e-05
Xetro.K00599	Xetro.K00599	3.58672296487566	4.10462119237378	1.33635280007652	3.07151015221336	0.00212978921397611	0.0141591319293593
Xetro.E01322	Xetro.E01322	384.323975725928	4.03330475550257	0.454067777352528	8.88260510142124	6.53124899641021e-19	2.20325431570391e-16
Xetro.F00631	Xetro.F00631	7.82973646410622	4.00211901366567	1.10615463214348	3.61804660701955	0.00029683495068616	0.00296928589471866
Xetro.I00996	Xetro.I00996	379.121129732429	3.99362746159088	0.342184796483667	11.6709669822561	1.79372713920732e-31	2.585413072012e-28
Xetro.F01960	Xetro.F01960	24.8104358870163	3.98194997930944	0.769090591994182	5.17747846711349	2.24904892327811e-07	6.28900717435175e-06
Xetro.K05111	Xetro.K05111	15.6329010453797	3.98073822503586	0.859376812345563	4.63212198403506	3.61936783388968e-06	7.29162350779173e-05
Xetro.J00576	Xetro.J00576	9.63411131771161	3.94021215652841	0.955330478612222	4.12444933427878	3.71622782354333e-05	0.00052749142472945
Xetro.K03890	Xetro.K03890	14.2352166647137	3.92500326803483	1.01086471191148	3.88281757369184	0.000103253032634655	0.00123273857863137
eda2r	eda2r	260.355134708394	3.91436409994589	0.978468332922744	4.00050156784681	6.32083683763373e-05	0.000824151875499036
rs1	rs1	4.38174139788814	3.87670708995207	1.18403440361523	3.27415071565088	0.0010598006900969	0.00818866468883352
Xetro.G00187	Xetro.G00187	3.43797582169774	3.8154505669722	1.17571195259448	3.24522563418065	0.0011735759428384	0.00890289309746547
Xetro.E01368	Xetro.E01368	6.1285722700951	3.79261864465218	1.12577023894139	3.36891002574249	0.000754660590453685	0.00631405997975893
best4	best4	19.7005522478056	3.79114768868419	0.984822894567934	3.84957306495952	0.000118323884908233	0.00138349940650445
Xetro.D00795	Xetro.D00795	14.0082162146116	3.78986600509915	0.595838490124795	6.36055922521115	2.01020527051888e-10	1.21185568684703e-08
prph2	prph2	8.33627898185228	3.76056034462006	0.853372815320423	4.4067027647325	1.04956057182655e-05	0.0001785491723853
ghrh	ghrh	4.10046907252579	3.74141423717636	1.15632671765185	3.23560303507823	0.00121386067143257	0.00916028602835
smc1b	smc1b	17.6925326627956	3.72541239258944	0.842839098242889	4.42007543356259	9.86664538129435e-06	0.000169302665065392
bet1	bet1	5.090223058361	3.70777003310028	1.58449633802519	2.34003067354601	0.0192821561757227	0.0771821727255954
Xetro.F01937	Xetro.F01937	340.285347878976	3.69124705762895	0.784195801281483	4.70704771894589	2.51330091329591e-06	5.27826264855413e-05
gzma	gzma	3.24697759392332	3.68681052157289	1.19989932881953	3.07259986985741	0.00212202813033492	0.0141245827063225
Xetro.K00266	Xetro.K00266	15.0137135973677	3.67429856510686	0.851496992050283	4.31510457395707	1.59527367590778e-05	0.000257304823311474
Xetro.G02229	Xetro.G02229	13.4584878743282	3.65948069938681	1.11490220658714	3.28233335423109	0.00102951817877882	0.00800147584536182
Xetro.B02243	Xetro.B02243	3.33367140607823	3.64695609137262	1.31143021785579	2.78089984637951	0.00542084580319689	0.0293236131728716
trim39	trim39	38.9856646708822	3.63537815905272	0.759942495381161	4.78375427239312	1.72051000455783e-06	3.84698203857032e-05
popdc2	popdc2	6.50203354478129	3.63179879707388	0.924378510801443	3.92890872584769	8.53322179109936e-05	0.00105620361464668
Xetro.C00432	Xetro.C00432	19.719759636486	3.6149770734874	0.639703704632241	5.65101788110734	1.59500496698332e-08	5.84037038141354e-07
tdgf1	tdgf1	1593.78071074275	3.6126203951523	0.46286889662807	7.80484586773857	5.95743085128785e-15	8.74583945807119e-13
grk7	grk7	82.8989463967022	3.57974036807538	0.746240019337785	4.7970361751063	1.61030528375327e-06	3.62661793663468e-05
wdr85	wdr85	66.612232011011	3.55851719792701	0.512527213377388	6.9430795186026	3.83643322775331e-12	3.28792696356912e-10
Xetro.K00474	Xetro.K00474	205.301697029293	3.5552728222699	0.949611676477507	3.74392281638516	0.000181169327007732	0.00195803659148439
Xetro.K01592	Xetro.K01592	4.81045449702701	3.55103097093358	1.09700153095654	3.23703374218377	0.00120779129919331	0.00912316867494519
