baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xetro.A00137	57.0243155198151	7.30383914058555	0.850184188875794	8.59089034605958	8.62979632707801e-18	2.2430396846856e-15
Xetro.A00451	36.4525028421992	2.7977380838478	0.889254489937385	3.14616132446494	0.00165428729966412	0.0116988069296051
Xetro.A00499	9.35027260668595	1.47583586038306	0.664454081300712	2.22112543502481	0.0263424667405725	0.0970850325829327
Xetro.A00700	11.1223490731977	1.26539799252304	0.532206176352634	2.37764619943945	0.0174235344711487	0.0715118144033299
Xetro.A00781	101.699314046262	1.21955565292914	0.399980106397335	3.04904077333699	0.00229573321366288	0.0150222245574185
Xetro.A00995	58.2186123818562	1.6469693982887	0.456417437403181	3.60847168254404	0.000308006125702799	0.0030483377796616
Xetro.A01039	6.92377020053056	2.70169045555995	0.765905612511944	3.52744569490645	0.000419589821732969	0.00392483576612167
Xetro.A01262	15.3054616802569	2.54585342229823	0.671451350313762	3.79156795367017	0.000149699174908574	0.00167737132026533
Xetro.A01274	210.361664479527	1.00689848197286	0.420333140570098	2.3954772650265	0.0165987435917189	0.0688574253392736
Xetro.A01311	4.30189615058908	3.04223522340057	1.10061103544616	2.76413294562991	0.00570742800668936	0.0304568431883704
Xetro.A01325	45.7386556602737	2.12322577440679	0.413713754515905	5.13211308841115	2.86507259676676e-07	7.88641076766266e-06
Xetro.A01592	6.32530582037975	3.02133652944073	0.985758875141266	3.06498536876754	0.0021768064593016	0.0143903122509486
Xetro.A01754	40.7380348422101	1.59606774312116	0.414805316858752	3.84775141072901	0.000119206920591094	0.0013907474068961
Xetro.A01755	75.3717344637969	1.50681850036404	0.464835647445541	3.24161563048061	0.00118854206604102	0.00899547113576196
Xetro.A01761	8.678204681767	2.4348320658044	0.671156742426207	3.62781435675155	0.000285830656177477	0.00287371277976785
Xetro.A01984	68.0936723355556	1.25559777013104	0.317957226100067	3.94895183082231	7.84941432670492e-05	0.000985371846000843
Xetro.A02020	35.7092380064008	1.38584288346882	0.474271250209113	2.92204699917565	0.00347739062286039	0.0207037282483858
Xetro.A02207	3.09838927061373	2.40907674532472	1.08117316191915	2.22820620246293	0.0258667676599465	0.0958442629699582
Xetro.A02427	19.2182465588537	3.21487273157329	0.644259168719008	4.99003023575974	6.03698423222118e-07	1.52657711326741e-05
Xetro.A02433	84.3028495414302	1.38299727401863	0.362314612358305	3.8171170216313	0.000135020139939279	0.00153899663460623
Xetro.A02620	12.0662189997607	2.80083265807076	0.85848173141573	3.26254194536194	0.00110417831041533	0.00845736575441308
Xetro.A02912	3343.02981856958	1.18663028437369	0.160594078871776	7.38900395774327	1.47932765955551e-13	1.71202482060238e-11
Xetro.A03025	987.858947926506	1.64777233276499	0.315086369570374	5.22958938214865	1.69886949594095e-07	4.91525106900435e-06
Xetro.A03148	42.4945377816386	1.376756835903	0.526059418839908	2.61711279486088	0.00886770329563474	0.0430883958787278
Xetro.A03232	626.097130203876	1.52782888095873	0.439744480696702	3.47435601360623	0.000512081112825723	0.00461021381097351
Xetro.B00081	19645.8777787967	1.07383454230314	0.248527254217423	4.32079188129485	1.5547025611923e-05	0.000252019529235036
Xetro.B00120	484.432300525233	1.91760678712483	0.476125521362862	4.02752362787837	5.63674043866044e-05	0.000748222131075952
Xetro.B00151	9.08311746487999	6.40623951118868	1.31266962459663	4.88031366853427	1.05917244539912e-06	2.5101911990737e-05
Xetro.B00239	58.9818480674334	2.00581916128203	0.759274385993855	2.64175797087702	0.00824769705053206	0.0407882834485919
Xetro.B00579	43.0815582035565	1.95415675517302	0.503427401567201	3.88170518547383	0.000103726580252367	0.00123653002248217
Xetro.B00592	1652.5539014207	1.06450382648178	0.262073957040638	4.06184513143636	4.86863728174316e-05	0.000662026107221593
Xetro.B00812	9.54643398253507	1.59734707125403	0.606053620979291	2.63565304448302	0.00839755470280807	0.0413488291344788
Xetro.B00885	23.3245219297216	2.27976542648038	0.632854143854917	3.60235521662796	0.00031534704459208	0.00309882444096273
Xetro.B00894	30.8292812903528	2.16595468893257	0.498902040097078	4.34144283817944	1.41550106354852e-05	0.000232326804995463
Xetro.B01119	9.56918555760424	1.84044028645312	0.747670879717356	2.46156475580387	0.0138332423467184	0.0599404096033693
Xetro.B01186	188.10320444559	2.18522366996976	0.721490588703175	3.02876254269308	0.00245557608814904	0.0158006319514
Xetro.B01277	46.8607424835918	2.35576279864999	0.370875460277041	6.3518972026088	2.12675434828888e-10	1.25819739522836e-08
Xetro.B01290	4.0476429254779	3.10791160153048	0.978335540331968	3.17673382332191	0.00148943668837264	0.0107162227887313
Xetro.B01363	111.805935485143	1.84911316779502	0.543220949330944	3.40397985400319	0.000664116513102766	0.00568551150931121
Xetro.B01714	49.1346649019886	2.93035310607668	0.51446020318279	5.69597626395119	1.22667943901604e-08	4.70920157520563e-07
Xetro.B01790	303.671660929248	1.12834715138999	0.288801200111862	3.90700298666676	9.34479989867762e-05	0.00114322378390072
Xetro.B02112	69.872517487395	1.55156431573871	0.484668714933549	3.20128836034206	0.00136814539406266	0.0100350268991971
Xetro.B02242	3.12120700714612	3.14578146959521	1.26608002908661	2.48466242048276	0.012967433841854	0.0572379352902546
Xetro.B02243	3.33367140607823	3.64695609137262	1.31143021785579	2.78089984637951	0.00542084580319689	0.0293236131728716
Xetro.B02275	63.508445388028	1.73979671880437	0.364402114092789	4.77438700688043	1.80255453717273e-06	4.00495717617969e-05
Xetro.B02333	17.1015123161332	5.17729023172448	0.932406580242233	5.55261013964472	2.81435278943867e-08	9.67713539246225e-07
Xetro.B02429	4.68055721212287	2.86981537666263	0.923181894423644	3.10861314980002	0.00187967655780555	0.0128456574935303
Xetro.B02440	67.8077663403199	1.00512535693452	0.422468434643776	2.37917267779316	0.0173515455666924	0.0713086456609403
Xetro.B02447	11.2313996950864	3.50365101727559	1.06494155092034	3.28999372242324	0.00100189617940358	0.0078367360258726
Xetro.B02569	39.21516620135	2.4073298165978	0.60686439817888	3.96683315716307	7.28339403648287e-05	0.000923825699587487
Xetro.C00019	9.14488118653936	1.70210359898485	0.724260288851455	2.35012691595183	0.0187670108354165	0.0756742006092394
Xetro.C00061	11.8753210651247	4.51489816522454	1.0782560750905	4.1872225619926	2.82388884726964e-05	0.000415717341443456
Xetro.C00124	7.83774939730479	2.56745453654691	0.887207729327443	2.893859523173	0.00380538367529196	0.0222307878304178
Xetro.C00128	128.274741769169	1.74606631683075	0.327894250313577	5.32508976647478	1.00903196506652e-07	3.07067213169477e-06
Xetro.C00130	13.4666419926165	1.82645210932248	0.614339466491731	2.97303398030519	0.00294871804624785	0.0182126702856485
Xetro.C00152	187.148146079388	3.33704980108184	0.467613071927285	7.13634840730192	9.58428968497135e-13	9.32263269663931e-11
Xetro.C00156	148.76765836464	2.50601400796733	0.36240960130898	6.91486649061148	4.68304205967703e-12	3.90787536085154e-10
Xetro.C00180	60.7440692494462	4.49232822233979	0.545172930356234	8.24018943751362	1.71938203233605e-16	3.63477361635842e-14
Xetro.C00252	129.004195159266	1.03355420644685	0.222978098252263	4.63522747098489	3.56545183702107e-06	7.1921423506322e-05
Xetro.C00280	14.5012313304343	2.1265149738425	0.654355369408993	3.24978608452949	0.00115491847614347	0.00877815553176164
Xetro.C00290	5.69002611410522	3.36105601710733	1.0032570262114	3.35014450863075	0.000807694107379325	0.00666978649609333
Xetro.C00432	19.719759636486	3.6149770734874	0.639703704632241	5.65101788110734	1.59500496698332e-08	5.84037038141354e-07
Xetro.C00446	70.1242743232701	1.21849327849253	0.512681184203932	2.37670762266135	0.0174679277662549	0.0716383845664698
Xetro.C00468	72.9394863603755	1.79079782057397	0.375429476785296	4.76999791254565	1.84227828338151e-06	4.07951427137065e-05
Xetro.C00489	13.5379308709401	2.23901879724728	0.775673680332452	2.88654733816369	0.00389494150053741	0.0226954419298128
Xetro.C00580	18.5810414210196	2.10404176189938	0.613529694511205	3.42940493463101	0.000604906299704606	0.00528418147758487
Xetro.C00635	8.56281315044971	3.10877056045878	1.0034457142294	3.09809540902387	0.00194768713533671	0.0132421009994698
Xetro.C00638	221.318374046592	1.09614890677299	0.350016935448069	3.13170248568049	0.00173795894840934	0.0121389159149913
Xetro.C00656	665.487395061433	1.01325918700796	0.222814129430517	4.54755355774661	5.42731115006666e-06	0.000103925142855443
Xetro.C00724	683.96488237764	1.15499564034729	0.486924453015001	2.3720222576534	0.0176910249674667	0.0723661508924626
Xetro.C00778	15.3765437406846	1.97217974037475	0.624449210180853	3.15827085409167	0.00158708025282386	0.0112940562874875
Xetro.C00878	21.691977274057	1.20795966593341	0.478209169666775	2.52600690776203	0.0115367212814701	0.052441145618609
Xetro.C00903	4.83639952129575	5.35819063170658	1.30533858850063	4.1048281870386	4.04615484900162e-05	0.000566711882781986
Xetro.C00978	14.4666644154174	5.36360963202139	0.904313079203457	5.93114238350484	3.00834190086604e-09	1.3323257217383e-07
Xetro.C01145	25.1760719534038	1.46212749590514	0.425679654430317	3.43480709187732	0.000592975782906134	0.00520865985483477
Xetro.C01666	11.0278329460433	1.63818176294268	0.636610958695387	2.57328552166275	0.0100738063236067	0.0474228620132971
Xetro.C01808	31.4379158912861	1.52500519933752	0.618679633336307	2.46493518966147	0.013703803623667	0.0595270702611618
Xetro.C01913	14.8031667413243	1.85429403299198	0.662990545411133	2.79686346332751	0.00516013346608395	0.0283289183188231
Xetro.C01931	6.55124687592083	4.74599044891923	1.03763274478034	4.57386341438554	4.78812041972633e-06	9.31072091732396e-05
Xetro.C02045	9.09317535804577	2.06177009428235	0.736778288305413	2.79835891883352	0.00513630022665542	0.028217616110056
Xetro.C02064	105.793409039547	1.41701065308353	0.474092889117874	2.98888822340302	0.0027999454204003	0.0174638609915211
Xetro.D00048	4.17366404960103	2.52753027221229	0.970966841824118	2.60310668020745	0.00923832023147891	0.0444532829347794
Xetro.D00195	943.934744896788	1.28938087919311	0.378751145117642	3.40429565907352	0.000663349110020122	0.00568209980875352
Xetro.D00372	6.25653201530842	2.40035225393977	0.748368261978305	3.20744795830125	0.001339182878229	0.00988029061624978
Xetro.D00462	364.262106449945	1.54253534529113	0.264092099324108	5.84089925158287	5.19197976034328e-09	2.17200103166867e-07
Xetro.D00468	31.0966247423224	1.36519591462892	0.558693154451536	2.4435522500166	0.0145434634956603	0.062328223092902
Xetro.D00630	91.6951066447115	1.76608076522976	0.455526053473629	3.87701373338024	0.000105746391473736	0.00125682836343035
Xetro.D00795	14.0082162146116	3.78986600509915	0.595838490124795	6.36055922521115	2.01020527051888e-10	1.21185568684703e-08
Xetro.D00888	475.158734721887	1.05648098766013	0.262367114991596	4.02672792165272	5.65584139275473e-05	0.000749777301690018
Xetro.D00932	21.1848696572475	4.26196227971662	0.762116323314979	5.59227266144668	2.24116499982223e-08	7.94936713024195e-07
Xetro.D00974	35.2987327795954	1.21754314044671	0.385619542740608	3.15736887138446	0.00159199819977471	0.0113138195685468
Xetro.D01004	19.5367065758675	2.69797364881201	0.591749093438374	4.5593202908607	5.13194509353753e-06	9.91071735177072e-05
Xetro.D01070	1458.65052333994	1.68231715330344	0.431871642629223	3.89541008773241	9.80327237649341e-05	0.00118288343629607
Xetro.D01082	115.011820743951	1.50594953238792	0.465551936000005	3.23476161505621	0.00121744330282181	0.00917464743575611
Xetro.D01136	9.31678750884535	2.64357577774014	0.797085943767712	3.3165504904582	0.000911361182019309	0.0073199754513253
Xetro.D01297	1764.99504437018	1.45505106187266	0.355378445261523	4.0943706104682	4.23316731330195e-05	0.000590817497820444
Xetro.D01369	23.004463760822	1.72409644649748	0.538549850455933	3.20136835065104	0.00136776560431702	0.0100350268991971
Xetro.D01488	39.942249040684	1.36269910740126	0.443614573642253	3.07180870144314	0.0021276603303895	0.0141561286354702
Xetro.D01489	28.6428981419623	2.53936433759328	0.608386678210965	4.17393152831779	2.99387769298386e-05	0.000437089602414909
Xetro.D01496	472.55209353169	1.02810929564076	0.183363340025713	5.60695117953562	2.05921714567086e-08	7.35335311815573e-07
Xetro.D01568	24.0579060957915	1.93000605411826	0.794552898357575	2.42904664762759	0.0151385844328615	0.0641218572370579
Xetro.D01570	976.392422964258	1.16854550824665	0.35204982596174	3.31926171261236	0.000902557975299682	0.0072639881717647
Xetro.D01792	58.7719993036739	1.15814486273974	0.290428213474762	3.98771472262761	6.67128155375848e-05	0.000858548449958122
Xetro.D01892	18.0241464080336	2.07421147542884	0.795407920172352	2.60773299187087	0.00911440189637199	0.0439905150888822
Xetro.D02290	7.29272492262872	2.01575766083956	0.783488604960732	2.57279767449915	0.01008801622976	0.0474487899333029
